Grupo,Frase,Tipo
576,Left upper engine baffle seal support is worn and requires replacement.,var
576,Found a worn seal support on the upper baffle of the right engine.,var
576,#2 engine upper baffle — seal support shows wear.,var
576,Worn seal support noted on the upper left baffle of the engine; repair advised.,var
577,Spiral wrap between cylinders #2 and #4 has melted.,var
577,I found the spiral sleeve melted between cylinder 1 and 3.,var
577,Melted spiral wrap discovered between cylinders 3 and 4 during the inspection.,var
577,The protective spiral wrap between #4 and #2 cylinders is burned and melted.,var
578,The bottom screw of the #3 cylinder rocker cover needs to be swapped with the aft baffle.,var
578,Swap the lower screw on cylinder No. 2’s rocker cover with the rear baffle.,var
578,Interchange the bottom screw from the rocker cover on cylinder 4 with the aft baffle screw.,var
578,Move the lower screw on cylinder three's rocker cover to the aft baffle and put the baffle screw into the rocker cover.,var
579,Cylinder #2 baffling is missing the spark plug access plug.,var
579,    Found the baffle on cyl 4 without the spark plug access cover.,var
579,    The #3 cylinder baffle lacks the spark plug inspection plug.,var
579,    Cyl. 1 baffling missing spark plug access plug.,var
580,Oil cooler requires a time-change replacement per the maintenance schedule.,var
580,The oil cooler is due for a time change — it needs to be swapped out now.,var
580,Scheduled time-change required on the oil cooler.,var
580,Replace the oil cooler; it has reached its time-change interval.,var
581,The engine requires a timing adjustment.,var
581,The engine needs its timing reset.,var
581,Timing on the engine must be changed.,var
581,Have the engine timed — it needs a time-change service.,var
582,During run-up the idle rpm registered 720.,var
582,At engine run-up the idle was steady at about 725 rpm.,var
582,Run-up check indicated idle speed near 715 revolutions per minute.,var
582,"On the run-up, idle came up to 735 rpm.",var
583,During hover the engine rpm fluctuated between 200 and 250 rpm and it ran rough.,var
583,While hovering the engine kept bouncing around 180–230 rpm and felt rough.,var
583,"At hover the engine speed varied about ±25 rpm around 225 rpm, producing rough running.",var
583,Observed rpm swing from 100 to 200 rpm in hover; the engine was running roughly.,var
585,A crack was detected on the interior of the #2 cylinder baffle beside a rivet.,var
585,Found a crack inside the #3 cylinder baffling right next to a rivet.,var
585,Crack noted on the inside face of the #1 cylinder baffle near a rivet.,var
585,Inspection revealed a split on the inner surface of the right-side #4 cylinder baffle by a rivet.,var
586,Cylinder #2 compression low; air observed coming out of the exhaust during inspection.,var
586,Low compression found on cylinder #3 — air was noted escaping from the exhaust.,var
586,Cylinder #1 showed reduced compression and air leakage from the exhaust was observed.,var
586,Detected low compression in cylinder #4; air could be seen blowing out of the exhaust port.,var
587,Engine overspeed recorded at 2750–2760 RPM for about 3–4 seconds.  ,var
587,The engine spiked to roughly 2760 rpm and held for around three seconds.  ,var
587,An overspeed event showed 2740–2770 RPM on the tach for approximately 2–5 seconds.  ,var
587,Engine ran up to about 2800 RPM for roughly 4 s.,var
588,A crack was observed in the lower-rear section of the #4 cylinder baffle.,var
588,Found a crack at the bottom rear area of the #3 cylinder baffle.,var
588,Cracking noted on the lower rear portion of cylinder baffle #5.,var
588,There is a crack in the lower rear position of the #2 cylinder baffle.,var
589,A crack was observed on the inside of the #1 cylinder upper baffle next to a rivet.  ,var
589,"Found a crack in the upper baffle inside cylinder #2, right beside the rivet.  ",var
589,Noted a hairline crack on the inner face of the left cylinder’s upper baffle near a rivet.  ,var
589,Crack located on the inside of the upper baffle by the rivet on cylinder #3.,var
590,All B' (B-prime) nuts on the cylinder drain lines were found loose.,var
590,Every cylinder drain line has its B' nut loose and requires tightening.,var
590,Found loose B' nuts across all cylinder drain lines during inspection.,var
590,Verify and tighten the B' nuts on each cylinder drain line — they are all loose.,var
591,The spring wire for the inboard left engine is broken.,var
591,Found the spring wire snapped on the inboard right (#2) engine.,var
591,Spring wire I/B left-side engine — broken.,var
591,Broken spring wire on #1 inboard right side engine.,var
592,The bottom right baffle tie-down has come loose from the baffle.  ,var
592,Found the tie-down on the lower left baffle unsecured and separated from the baffle.  ,var
592,The #3 lower baffle tie-down was not secured to its baffle.  ,var
592,Tie-down for the bottom right baffle is loose — not anchored to the baffle.,var
593,The top fuel baffle seal on the right engine needs to be secured.,var
593,Top fuel baffle seal on the left engine is loose and should be fastened.,var
593,#2 engine top fuel baffle seal must be secured — it's not holding properly.,var
593,Secure the #1 engine’s top fuel baffle seal (right side); it’s loose.,var
594,The lower baffle seal is rubbing against the air filter box camlock nutplate and showing chafing.,var
594,    The bottom baffling seal keeps chafing on the cam-lock nut plate of the air filter housing.,var
594,    Found chafing where the lower baffle seal contacts the air filter box cam lock nutplate.,var
594,    Inspect: lower baffle seal abrading the camlock nutplate on the air filter box.,var
595,Minor foreign-object damage was observed on the top of cylinder #2.,var
595,Found a small FOD nick on the upper surface of cylinder 4.,var
595,Small foreign object damage noted on the top of cylinder three.,var
595,Tiny foreign-debris damage on the top of cylinder #1.,var
596,The foam seal on the right engine bulkhead behind the engine inlet is loose.,var
596,Found a loose foam seal on the left engine bulkhead just behind the inlet.,var
596,Loose foam seal noted at the bulkhead aft of the #2 engine inlet.,var
596,A loose foam seal was observed on the right-hand engine bulkhead behind the inlet.,var
597,The left rear engine baffle access hole is worn and needs attention.,var
597,Wear was found at the rear access hole of the right engine baffle.,var
597,Left rear baffle access opening shows noticeable wear.,var
597,The access hole in the right rear engine baffle is worn; schedule inspection.,var
598,"Oil was observed on the engine right side, with spray deposited below and aft.  ",var
598,Found oil on the left side of the engine — it sprayed downward and toward the rear.  ,var
598,Oil present on the right engine flank; droplets sprayed below and aft of the unit.  ,var
598,"Engine oil contamination noted on the left side, with oil sprayed down and to the aft section.",var
599,During taxi the engine ran rough from 700 to 1500 RPM; leaned the mixture.,var
599,"While taxiing the engine was rough at about 900–1300 rpm, so I leaned the mixture.",var
599,On taxi the engine exhibited rough running between 500 and 1600 RPM — mixture leaned to correct it.,var
599,"Engine ran rough during taxi from 800 to 1200 rpm, leaning the mixture improved smoothness.",var
600,Front baffle seal is worn at the engine inlet and along the edges.,var
600,    The forward baffle seal shows abrasion from the inlet lip and around its perimeter.,var
600,    Worn seal on the front baffle where it contacts the engine air intake and on the edges.,var
600,    The seal on the forward baffle has edge wear and wear caused by the engine inlet contact.,var
601,Rocker covers on cylinders #2 and #4 are missing their mounting hardware.,var
601,During the inspection the rocker cover hardware was absent on cylinders #1 and #3.,var
601,Left rocker cover bolts missing and right cover fasteners also not fitted.,var
601,Found no fasteners on the rocker covers for cylinders 3 and 2.,var
602,A crack was observed in the engine baffle adjacent to the aft alternator attach bolt.,var
602,    Found a crack in the baffle right next to the rear alternator bolt during inspection.,var
602,    Crack noted on engine baffle at the aft alternator mounting bolt location.,var
602,    Inspection revealed a split in the baffle by the aft alternator attach point.,var
603,The vacuum pump cooling duct is chafing the oil cooler line.,var
603,Found the vacuum pump’s cooling duct rubbing and wearing on the oil cooler line.,var
